rent_price,location,sq_mt,bedroom_n,bathroom_n
1.100 €/mes,Pacífico (Distrito Retiro. Madrid Capital),101 m²,3,2
975 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),45 m²,1,9ª planta
750 €/mes,Fuente del Berro (Distrito Salamanca. Madrid Capital),48 m²,1,1
750 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),40 m²,1,1
800 €/mes,Timón (Distrito Barajas. Madrid Capital),82 m²,2,1
1.800 €/mes,Goya (Distrito Salamanca. Madrid Capital),100 m²,3,2
1.500 €/mes,Arapiles (Distrito Chamberí. Madrid Capital),80 m²,4,1
750 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),45 m²,2,1
750 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),40 m²,1,1
650 €/mes,Castilla (Distrito Chamartín. Madrid Capital),38 m²,1,3ª planta
700 €/mes,Simancas (Distrito San Blas. Madrid Capital),50 m²,2,1
595 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),37 m²,1,1
1.100 €/mes,Vinateros (Distrito Moratalaz. Madrid Capital),3,1,
2.000 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),135 m²,4,2
1.400 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),95 m²,2,2
900 €/mes,Canillas (Distrito Hortaleza. Madrid Capital),94 m²,3,1
1.300 €/mes,Legazpi (Distrito Arganzuela. Madrid Capital),74 m²,2,1
2.500 €/mes,Concepción (Distrito Ciudad Lineal. Madrid Capital),180 m²,3,2
950 €/mes,Palacio (Distrito Centro. Madrid Capital),47 m²,1,1
725 €/mes,Numancia (Distrito Puente de Vallecas. Madrid Capital),57 m²,2,1
950 €/mes,Lucero (Distrito Latina. Madrid Capital),93 m²,2,1
1.150 €/mes,Adelfas (Distrito Retiro. Madrid Capital),2,1,3ª planta
850 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),57 m²,2,1
990 €/mes,Valdeacederas (Distrito Tetuán. Madrid Capital),79 m²,2,2
850 €/mes,Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital),70 m²,2,2
700 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),46 m²,1,1
900 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),55 m²,2,2
800 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),50 m²,1,1
800 €/mes,Vista Alegre (Distrito Carabanchel. Madrid Capital),60 m²,2,1
900 €/mes,Canillas (Distrito Hortaleza. Madrid Capital),68 m²,2,1
550 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),40 m²,1,1
800 €/mes,Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital),70 m²,3,1
600 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),30 m²,1,2ª planta
850 €/mes,Goya (Distrito Salamanca. Madrid Capital),50 m²,2,1
900 €/mes,Simancas (Distrito San Blas. Madrid Capital),80 m²,1,2
695 €/mes,Opañel (Distrito Carabanchel. Madrid Capital),60 m²,2,1
900 €/mes,San Diego (Distrito Puente de Vallecas. Madrid Capital),62 m²,3,1
1.400 €/mes,Ibiza (Distrito Retiro. Madrid Capital),85 m²,2,1
550 €/mes,Numancia (Distrito Puente de Vallecas. Madrid Capital),30 m²,1,1
800 €/mes,Vista Alegre (Distrito Carabanchel. Madrid Capital),70 m²,3,1
1.250 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),108 m²,3,2
800 €/mes,La Paz (Distrito Fuencarral-El Pardo. Madrid Capital),59 m²,2,1
1.400 €/mes,Goya (Distrito Salamanca. Madrid Capital),107 m²,3,2
1.650 €/mes,Adelfas (Distrito Retiro. Madrid Capital),98 m²,3,2
1.450 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),74 m²,2,1
1.700 €/mes,Castellana (Distrito Salamanca. Madrid Capital),75 m²,3,1
825 €/mes,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),68 m²,3,1
650 €/mes,Almagro (Distrito Chamberí. Madrid Capital),26 m²,1,1
950 €/mes,Fuente del Berro (Distrito Salamanca. Madrid Capital),64 m²,3,1
2.000 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),136 m²,4,2
650 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),32 m²,1,1
825 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),84 m²,3,2
600 €/mes,Imperial (Distrito Arganzuela. Madrid Capital),31 m²,1,1
900 €/mes,Virgen del Cortijo-Manoteras (Distrito Hortaleza. Madrid Capital),103 m²,1,1
650 €/mes,San Diego (Distrito Puente de Vallecas. Madrid Capital),40 m²,2,1
1.100 €/mes,Goya (Distrito Salamanca. Madrid Capital),50 m²,1,1
550 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),30 m²,1,1
1.100 €/mes,Timón (Distrito Barajas. Madrid Capital),100 m²,3,2
750 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),45 m²,2,1
700 €/mes,Numancia (Distrito Puente de Vallecas. Madrid Capital),57 m²,2,1
750 €/mes,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),58 m²,1,1ª planta
1.150 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),65 m²,2,1
990 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),58 m²,2,1
850 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),60 m²,2,1
1.000 €/mes,Almagro (Distrito Chamberí. Madrid Capital),45 m²,1,1
900 €/mes,Palacio (Distrito Centro. Madrid Capital),60 m²,1,1
1.200 €/mes,Niño Jesús (Distrito Retiro. Madrid Capital),81 m²,3,2
600 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),40 m²,1,1
900 €/mes,Imperial (Distrito Arganzuela. Madrid Capital),75 m²,1,2
1.200 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),90 m²,3,2
950 €/mes,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),94 m²,3,1
2.300 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),220 m²,5,3
2.300 €/mes,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),175 m²,4,4
680 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),30 m²,1,1
1.900 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),128 m²,4,1
975 €/mes,Castellana (Distrito Salamanca. Madrid Capital),44 m²,1,1
2.000 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),111 m²,3,2
800 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),60 m²,1,1
900 €/mes,Casco Histórico de Vallecas (Distrito Villa de Vallecas. Madrid Capital),96 m²,3,2
1.700 €/mes,Castilla (Distrito Chamartín. Madrid Capital),186 m²,4,2
750 €/mes,Lucero (Distrito Latina. Madrid Capital),53 m²,2,1
980 €/mes,Vinateros (Distrito Moratalaz. Madrid Capital),104 m²,3,1
650 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),55 m²,1,1
850 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),52 m²,1,1
600 €/mes,Berruguete (Distrito Tetuán. Madrid Capital),35 m²,1,1
790 €/mes,Pinar del Rey (Distrito Hortaleza. Madrid Capital),61 m²,2,1
1.200 €/mes,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),95 m²,2,2
1.250 €/mes,Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital),98 m²,3,2
900 €/mes,Delicias (Distrito Arganzuela. Madrid Capital),70 m²,2,1
750 €/mes,Ventas (Distrito Ciudad Lineal. Madrid Capital),60 m²,2,1
700 €/mes,Abrantes (Distrito Carabanchel. Madrid Capital),58 m²,2,1
1.000 €/mes,Niño Jesús (Distrito Retiro. Madrid Capital),43 m²,1,1
1.250 €/mes,Palacio (Distrito Centro. Madrid Capital),70 m²,1,2
750 €/mes,Aluche (Distrito Latina. Madrid Capital),70 m²,1,"10
 €/m²"
900 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),90 m²,2,1
950 €/mes,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),128 m²,3,2
653 €/mes,Puerta Bonita (Distrito Carabanchel. Madrid Capital),60 m²,3,1
4.000 €/mes,Castellana (Distrito Salamanca. Madrid Capital),187 m²,4,3
700 €/mes,Goya (Distrito Salamanca. Madrid Capital),36 m²,1,1
760 €/mes,Las Águilas (Distrito Latina. Madrid Capital),72 m²,3,1
800 €/mes,Aluche (Distrito Latina. Madrid Capital),80 m²,3,1
1.200 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),100 m²,2,1
1.100 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),50 m²,1,1
780 €/mes,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),65 m²,2,1
695 €/mes,Ventas (Distrito Ciudad Lineal. Madrid Capital),55 m²,2,1
1.500 €/mes,Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),146 m²,2,2
1.000 €/mes,Palacio (Distrito Centro. Madrid Capital),67 m²,2,1
700 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),45 m²,1,1
725 €/mes,Opañel (Distrito Carabanchel. Madrid Capital),56 m²,2,1
9.000 €/mes,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),750 m²,5,6
1.275 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),80 m²,2,2
1.300 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),97 m²,2,2
950 €/mes,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),75 m²,2,1
1.300 €/mes,Sanchinarro (Distrito Hortaleza. Madrid Capital),110 m²,3,2
3.650 €/mes,Valdebebas-Valdefuentes (Distrito Hortaleza. Madrid Capital),326 m²,4,4
720 €/mes,Ambroz (Distrito Vicálvaro. Madrid Capital),55 m²,2,1
875 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),50 m²,1,1
1.800 €/mes,Ibiza (Distrito Retiro. Madrid Capital),100 m²,3,2
750 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),39 m²,1,1
800 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),42 m²,1,1
2.000 €/mes,Almagro (Distrito Chamberí. Madrid Capital),137 m²,2,2
900 €/mes,Puerta del Ángel (Distrito Latina. Madrid Capital),91 m²,3,1
1.700 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),126 m²,2,2
790 €/mes,Pilar (Distrito Fuencarral-El Pardo. Madrid Capital),60 m²,1,1
850 €/mes,Vista Alegre (Distrito Carabanchel. Madrid Capital),70 m²,3,1
900 €/mes,Castilla (Distrito Chamartín. Madrid Capital),58 m²,1,1
545 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),33 m²,1,3ª planta
1.690 €/mes,Lista (Distrito Salamanca. Madrid Capital),110 m²,2,2
700 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),52 m²,1,1
2.500 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),145 m²,4,2
750 €/mes,El Viso (Distrito Chamartín. Madrid Capital),40 m²,1,1
995 €/mes,Berruguete (Distrito Tetuán. Madrid Capital),60 m²,1,1
1.470 €/mes,Ciudad Jardín (Distrito Chamartín. Madrid Capital),70 m²,2,1
5 €/mes,Sol (Distrito Centro. Madrid Capital),101 m²,2,2
730 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),40 m²,1,1
720 €/mes,Cármenes (Distrito Latina. Madrid Capital),32 m²,1,1
4.000 €/mes,El Viso (Distrito Chamartín. Madrid Capital),309 m²,6,2
700 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),51 m²,1,1
600 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),25 m²,1,1
850 €/mes,Palacio (Distrito Centro. Madrid Capital),40 m²,1,1
700 €/mes,Atocha (Distrito Arganzuela. Madrid Capital),45 m²,1,1
850 €/mes,Rosas (Distrito San Blas. Madrid Capital),78 m²,3,1
750 €/mes,Almenara (Distrito Tetuán. Madrid Capital),41 m²,1,1
725 €/mes,Hellín (Distrito San Blas. Madrid Capital),47 m²,2,1
1.200 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),50 m²,2,1
700 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),45 m²,1,1
1.150 €/mes,Rosas (Distrito San Blas. Madrid Capital),108 m²,3,2
1.600 €/mes,Goya (Distrito Salamanca. Madrid Capital),86 m²,4,1
1.280 €/mes,Canillas (Distrito Hortaleza. Madrid Capital),90 m²,3,2
800 €/mes,Colina (Distrito Ciudad Lineal. Madrid Capital),46 m²,1,1
950 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),92 m²,2,1
795 €/mes,Sol (Distrito Centro. Madrid Capital),38 m²,1,1
2.700 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),136 m²,3,2
900 €/mes,Sol (Distrito Centro. Madrid Capital),50 m²,1,1
1.290 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),94 m²,3,2
900 €/mes,Castellana (Distrito Salamanca. Madrid Capital),67 m²,1,1
875 €/mes,Castilla (Distrito Chamartín. Madrid Capital),62 m²,1,1
800 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),35 m²,1,1
750 €/mes,El Viso (Distrito Chamartín. Madrid Capital),35 m²,1,4ª planta
1.200 €/mes,Almenara (Distrito Tetuán. Madrid Capital),66 m²,2,1
1.250 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),80 m²,3,1
1.200 €/mes,Sol (Distrito Centro. Madrid Capital),90 m²,3,1
710 €/mes,Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital),40 m²,1,1
7.500 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),420 m²,6,5
2.000 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),95 m²,4,2
800 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),45 m²,1,1
1.300 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),87 m²,3,1
1.800 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),76 m²,1,1
1.300 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),80 m²,2,2
1.300 €/mes,Chopera (Distrito Arganzuela. Madrid Capital),90 m²,3,2
975 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),60 m²,1,1
1.250 €/mes,Valdeacederas (Distrito Tetuán. Madrid Capital),79 m²,2,1
800 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),36 m²,1,1
1.000 €/mes,Goya (Distrito Salamanca. Madrid Capital),60 m²,2,1
1.300 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),70 m²,2,1
650 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),35 m²,1,1
800 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),40 m²,1,1
1.450 €/mes,Niño Jesús (Distrito Retiro. Madrid Capital),96 m²,2,1
1.250 €/mes,Palacio (Distrito Centro. Madrid Capital),75 m²,2,1
750 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),40 m²,1,1
2.600 €/mes,Castilla (Distrito Chamartín. Madrid Capital),168 m²,3,3
900 €/mes,Palacio (Distrito Centro. Madrid Capital),56 m²,3,1
745 €/mes,Acacias (Distrito Arganzuela. Madrid Capital),35 m²,2,1
980 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),40 m²,1,1
1.200 €/mes,Concepción (Distrito Ciudad Lineal. Madrid Capital),73 m²,2,1
2.150 €/mes,Almagro (Distrito Chamberí. Madrid Capital),77 m²,2,2
750 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),40 m²,1,1
800 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),46 m²,1,1
1.400 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),73 m²,1,1
1.200 €/mes,Almenara (Distrito Tetuán. Madrid Capital),80 m²,2,2
890 €/mes,Numancia (Distrito Puente de Vallecas. Madrid Capital),65 m²,3,1
790 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),42 m²,1,1
1.999 €/mes,Almagro (Distrito Chamberí. Madrid Capital),81 m²,2,1
1.000 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),55 m²,2,1
2.950 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),146 m²,2,2
1.550 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),96 m²,2,2
1.350 €/mes,El Viso (Distrito Chamartín. Madrid Capital),100 m²,2,1
850 €/mes,Bellas Vistas (Distrito Tetuán. Madrid Capital),36 m²,2,1
1.700 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),76 m²,1,1
2.499 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),120 m²,4,3
3.200 €/mes,Sol (Distrito Centro. Madrid Capital),220 m²,3,2
900 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),58 m²,2,1
2.600 €/mes,Castilla (Distrito Chamartín. Madrid Capital),168 m²,3,3
1.700 €/mes,Sol (Distrito Centro. Madrid Capital),90 m²,1,1
2.300 €/mes,Arapiles (Distrito Chamberí. Madrid Capital),70 m²,2,1
925 €/mes,Berruguete (Distrito Tetuán. Madrid Capital),58 m²,2,1
700 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),30 m²,1,1
1.400 €/mes,Goya (Distrito Salamanca. Madrid Capital),65 m²,3,1
750 €/mes,Sol (Distrito Centro. Madrid Capital),40 m²,1,4ª planta
900 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),50 m²,1,1
2.200 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),169 m²,4,2
1.600 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),71 m²,1,1
750 €/mes,Concepción (Distrito Ciudad Lineal. Madrid Capital),55 m²,2,1
1.100 €/mes,Pacífico (Distrito Retiro. Madrid Capital),88 m²,3,2
870 €/mes,Castellana (Distrito Salamanca. Madrid Capital),48 m²,1,1
2.500 €/mes,Palacio (Distrito Centro. Madrid Capital),102 m²,2,2
900 €/mes,Lista (Distrito Salamanca. Madrid Capital),33 m²,1,1
795 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),45 m²,2,1
1.100 €/mes,Trafalgar (Distrito Chamberí. Madrid Capital),40 m²,1,1
1.400 €/mes,Goya (Distrito Salamanca. Madrid Capital),50 m²,1,1
5.450 €/mes,Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital),875 m²,6,7
800 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),50 m²,1,1
2.500 €/mes,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),130 m²,4,2
1.600 €/mes,Lista (Distrito Salamanca. Madrid Capital),80 m²,2,2
825 €/mes,Sol (Distrito Centro. Madrid Capital),50 m²,1,2
1.200 €/mes,El Viso (Distrito Chamartín. Madrid Capital),70 m²,3,1
1.050 €/mes,Ventas (Distrito Ciudad Lineal. Madrid Capital),70 m²,2,1
2.800 €/mes,Almagro (Distrito Chamberí. Madrid Capital),196 m²,4,3
800 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),48 m²,1,1
860 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),65 m²,2,1
2.300 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),95 m²,2,2
750 €/mes,Almenara (Distrito Tetuán. Madrid Capital),47 m²,1,1
1.050 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),50 m²,1,2
10.000 €/mes,Castellana (Distrito Salamanca. Madrid Capital),695 m²,6,6
700 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),43 m²,1,1
999 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),56 m²,1,1
1.450 €/mes,Niño Jesús (Distrito Retiro. Madrid Capital),95 m²,2,1
1.350 €/mes,Pacífico (Distrito Retiro. Madrid Capital),72 m²,3,2
1.800 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),85 m²,4,2
3.500 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),220 m²,4,3
1.100 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),90 m²,2,1
9.300 €/mes,Recoletos (Distrito Salamanca. Madrid Capital),376 m²,4,4
1.600 €/mes,Ibiza (Distrito Retiro. Madrid Capital),85 m²,2,1
970 €/mes,Goya (Distrito Salamanca. Madrid Capital),67 m²,1,1
1.250 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),70 m²,3,2
850 €/mes,Ríos Rosas (Distrito Chamberí. Madrid Capital),60 m²,2,1
1.200 €/mes,Almenara (Distrito Tetuán. Madrid Capital),94 m²,3,1
875 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),45 m²,1,1
900 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),40 m²,1,1
1.050 €/mes,Simancas (Distrito San Blas. Madrid Capital),75 m²,1,Bajo
850 €/mes,Legazpi (Distrito Arganzuela. Madrid Capital),45 m²,1,1
900 €/mes,Justicia-Chueca (Distrito Centro. Madrid Capital),40 m²,1,1
850 €/mes,Costillares (Distrito Ciudad Lineal. Madrid Capital),47 m²,2,1
3.500 €/mes,Nueva España (Distrito Chamartín. Madrid Capital),183 m²,3,3
900 €/mes,Cuatro Caminos (Distrito Tetuán. Madrid Capital),1,1,1ª planta
650 €/mes,Almenara (Distrito Tetuán. Madrid Capital),48 m²,1,1
2.300 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),95 m²,2,2
850 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),75 m²,2,1
825 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),50 m²,1,1
750 €/mes,Palos de Moguer (Distrito Arganzuela. Madrid Capital),60 m²,1,1
1.240 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),37 m²,1,1
1.800 €/mes,Lista (Distrito Salamanca. Madrid Capital),87 m²,3,1
1.290 €/mes,Chopera (Distrito Arganzuela. Madrid Capital),103 m²,3,2
920 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),65 m²,1,1
1.050 €/mes,Almendrales (Distrito Usera. Madrid Capital),95 m²,3,2
1.300 €/mes,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),79 m²,2,2
1.350 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),110 m²,3,2
1.650 €/mes,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),160 m²,4,3
1.000 €/mes,Cortes-Huertas (Distrito Centro. Madrid Capital),55 m²,1,1
600 €/mes,Castillejos (Distrito Tetuán. Madrid Capital),37 m²,1,3ª planta
950 €/mes,Guindalera (Distrito Salamanca. Madrid Capital),58 m²,1,1
2.500 €/mes,Lista (Distrito Salamanca. Madrid Capital),165 m²,4,2
2.200 €/mes,Hispanoamérica (Distrito Chamartín. Madrid Capital),76 m²,1,2
1.350 €/mes,Castilla (Distrito Chamartín. Madrid Capital),83 m²,1,1
1.150 €/mes,Prosperidad (Distrito Chamartín. Madrid Capital),50 m²,2,1
1.300 €/mes,Argüelles (Distrito Moncloa-Aravaca. Madrid Capital),73 m²,1,1
3.000 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),118 m²,4,4
900 €/mes,Aluche (Distrito Latina. Madrid Capital),73 m²,2,1
800 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),38 m²,1,1ª planta
1.095 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),60 m²,1,1
1.300 €/mes,Vallehermoso (Distrito Chamberí. Madrid Capital),95 m²,2,2
1.500 €/mes,Gaztambide (Distrito Chamberí. Madrid Capital),77 m²,2,1
750 €/mes,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),45 m²,1,"16
 €/m²"
1.900 €/mes,Universidad-Malasaña (Distrito Centro. Madrid Capital),82 m²,1,2
